Fecha,Hora,Delito,Delitos_code,POINT_X,POINT_Y,Area Policiaca
2016-07-30,13:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-30,06:15:00,9,Otros,NA,NA,Carolina
2016-07-30,10:57:00,9,Otros,NA,NA,Carolina
2016-07-30,03:34:00,6,Apropiacion Ilegal,18.42117656,-66.06128998,San Juan
2016-07-30,16:00:00,6,Apropiacion Ilegal,18.48704063,-66.79517364,Arecibo
2016-07-30,16:54:00,4,Agresion Agravada,17.99611884,-66.61245112,Ponce
2016-07-30,20:35:00,9,Otros,18.30344961,-66.9038062,Utuado
2016-07-30,23:18:00,9,Otros,18.39046903,-65.96004602,Carolina
2016-07-30,01:38:00,6,Apropiacion Ilegal,18.15443734,-66.10101421,Caguas
2016-07-30,23:30:00,6,Apropiacion Ilegal,18.47286523,-66.81518509,Arecibo
2016-07-30,23:26:00,5,Escalamiento,18.39465783,-65.88851352,Carolina
2016-07-30,18:00:00,6,Apropiacion Ilegal,17.93456337,-67.1931378,Mayaguez
2016-07-30,21:33:00,7,Vehiculo Hurtado,18.39623673,-66.14860064,Bayamon
2016-07-30,16:13:00,5,Escalamiento,18.0843827,-66.50498299,Ponce
2016-07-30,04:00:00,5,Escalamiento,NA,NA,Aguadilla
2016-07-30,03:40:00,9,Otros,18.37786618,-65.86193006,Carolina
2016-07-30,04:00:00,5,Escalamiento,NA,NA,Aguadilla
2016-07-30,13:15:00,4,Agresion Agravada,18.02797384,-66.65982401,Ponce
2016-07-30,21:05:00,9,Otros,NA,NA,Aguadilla
2016-07-30,13:45:00,9,Otros,NA,NA,Carolina
2016-07-30,06:15:00,6,Apropiacion Ilegal,18.39432117,-65.97559976,Carolina
2016-07-30,16:08:00,9,Otros,18.44395602,-66.00597289,Carolina
2016-07-30,21:22:00,9,Otros,18.39046903,-65.96004602,Carolina
2016-07-30,07:58:00,6,Apropiacion Ilegal,18.45182477,-66.06188394,San Juan
2016-07-30,03:17:00,6,Apropiacion Ilegal,18.45096573,-66.07384812,San Juan
2016-07-30,17:45:00,4,Agresion Agravada,17.99923503,-66.52634115,Ponce
2016-07-30,14:00:00,9,Otros,18.45280982,-67.09205399,Aguadilla
2016-07-30,13:49:00,9,Otros,NA,NA,Aguadilla
2016-07-30,06:47:00,9,Otros,NA,NA,Aguadilla
2016-07-30,23:54:00,6,Apropiacion Ilegal,18.26205049,-66.27800862,Bayamon
2016-07-30,20:32:00,6,Apropiacion Ilegal,18.46648901,-66.09242012,San Juan
2016-07-30,06:16:00,6,Apropiacion Ilegal,18.40167722,-66.08596354,San Juan
2016-07-30,19:00:00,9,Otros,18.27973354,-66.88737214,Utuado
2016-07-30,22:30:00,9,Otros,18.21811378,-66.59693947,Utuado
2016-07-30,11:50:00,5,Escalamiento,NA,NA,Humacao
2016-07-30,07:40:00,9,Otros,18.50107607,-67.02902586,Aguadilla
2016-07-30,14:02:00,6,Apropiacion Ilegal,17.95468122,-66.16546065,Guayama
2016-07-30,10:15:00,6,Apropiacion Ilegal,18.4503311,-66.06575452,San Juan
2016-07-30,12:33:00,4,Agresion Agravada,18.29862651,-66.05981337,Caguas
2016-07-30,06:43:00,6,Apropiacion Ilegal,18.40173492,-66.08726009,San Juan
2016-07-30,06:26:00,6,Apropiacion Ilegal,18.16315133,-67.15247563,Mayaguez
2016-07-30,06:28:00,6,Apropiacion Ilegal,18.00418152,-66.11088843,Guayama
2016-07-30,20:00:00,6,Apropiacion Ilegal,18.36616453,-66.18897645,Bayamon
2016-07-30,10:58:00,3,Robo,18.40158282,-66.04634927,San Juan
2016-07-30,17:52:00,9,Otros,18.33800098,-65.88210146,Carolina
2016-07-30,00:50:00,7,Vehiculo Hurtado,18.23703171,-66.04057926,Caguas
2016-07-30,13:52:00,6,Apropiacion Ilegal,18.24148098,-67.16250739,Mayaguez
2016-07-30,23:08:00,4,Agresion Agravada,18.3089057,-65.95230582,Carolina
2016-07-30,23:10:00,9,Otros,18.33447869,-66.8833385,Utuado
2016-07-30,10:30:00,6,Apropiacion Ilegal,18.39213906,-65.97541023,Carolina
2016-07-30,13:22:00,9,Otros,NA,NA,Carolina
2016-07-30,12:46:00,6,Apropiacion Ilegal,18.35837348,-66.15482927,Bayamon
2016-07-30,19:00:00,9,Otros,18.37973485,-65.95615283,Carolina
2016-07-30,13:00:00,6,Apropiacion Ilegal,NA,NA,Aguadilla
2016-07-30,14:30:00,9,Otros,18.32409924,-67.01560818,Aguadilla
2016-07-30,02:00:00,6,Apropiacion Ilegal,18.46649348,-66.27992857,Bayamon
2016-07-30,11:30:00,9,Otros,NA,NA,Aguadilla
2016-07-30,20:00:00,6,Apropiacion Ilegal,18.12929605,-67.18326371,Mayaguez
2016-07-30,07:08:00,5,Escalamiento,18.3720092,-66.18140982,Bayamon
2016-07-30,23:50:00,5,Escalamiento,18.04053602,-66.54651257,Ponce
2016-07-30,15:50:00,5,Escalamiento,18.39225096,-67.10429731,Aguadilla
2016-07-30,13:29:00,3,Robo,18.40403468,-66.00695341,San Juan
2016-07-30,07:00:00,6,Apropiacion Ilegal,18.37646166,-65.91568704,Carolina
2016-07-30,20:27:00,7,Vehiculo Hurtado,18.42413345,-66.04832573,San Juan
2016-07-30,03:00:00,5,Escalamiento,18.44314653,-66.8775095,Arecibo
2016-07-30,03:28:00,5,Escalamiento,18.37277102,-66.06811682,San Juan
2016-07-30,21:14:00,9,Otros,NA,NA,Carolina
2016-07-30,23:30:00,9,Otros,NA,NA,Aguadilla
2016-07-30,12:06:00,6,Apropiacion Ilegal,18.10899797,-66.48726546,Ponce
2016-07-30,23:00:00,6,Apropiacion Ilegal,18.07942633,-67.15655708,Mayaguez
2016-07-30,06:38:00,6,Apropiacion Ilegal,18.42036724,-66.06649277,San Juan
2016-07-30,22:18:00,6,Apropiacion Ilegal,18.44434525,-66.07816476,San Juan
2016-07-30,10:00:00,6,Apropiacion Ilegal,18.1903665,-66.05732706,Caguas
2016-07-30,04:13:00,6,Apropiacion Ilegal,18.35979343,-66.1903461,Bayamon
2016-07-30,01:05:00,6,Apropiacion Ilegal,18.45596847,-66.06548605,San Juan
2016-07-30,17:50:00,7,Vehiculo Hurtado,18.24014871,-66.02446193,Caguas
2016-07-30,02:40:00,6,Apropiacion Ilegal,18.14249606,-66.11372311,Caguas
2016-07-30,03:05:00,6,Apropiacion Ilegal,18.40305169,-66.05563021,San Juan
2016-07-30,17:44:00,6,Apropiacion Ilegal,18.00433579,-66.61048835,Ponce
2016-07-30,05:11:00,3,Robo,18.45148567,-66.0641439,San Juan
2016-07-30,22:30:00,9,Otros,18.17274472,-66.80129451,Utuado
2016-07-30,02:20:00,6,Apropiacion Ilegal,18.42819406,-66.01614768,Carolina
2016-07-30,12:06:00,9,Otros,NA,NA,Carolina
2016-07-30,20:26:00,4,Agresion Agravada,17.96782429,-66.39678974,Ponce
2016-07-30,10:00:00,5,Escalamiento,18.35918071,-66.57426478,Arecibo
2016-07-30,03:49:00,8,Incendio Malicioso,18.42745799,-66.492862,Arecibo
2016-07-30,12:38:00,6,Apropiacion Ilegal,18.24201905,-66.05826812,Caguas
2016-07-30,12:20:00,6,Apropiacion Ilegal,18.01079978,-66.63274674,Ponce
2016-07-30,08:00:00,6,Apropiacion Ilegal,18.36206003,-66.03090783,Carolina
2016-07-29,23:00:00,6,Apropiacion Ilegal,18.48070451,-66.76995772,Arecibo
2016-07-29,22:40:00,7,Vehiculo Hurtado,18.24070252,-66.04011071,Caguas
2016-07-29,10:45:00,5,Escalamiento,18.06475017,-66.3744247,Aibonito
2016-07-29,23:57:00,3,Robo,18.45189081,-66.08202995,San Juan
2016-07-29,08:20:00,5,Escalamiento,18.45365529,-66.06225773,San Juan
2016-07-29,11:20:00,7,Vehiculo Hurtado,18.42393134,-65.8601002,Carolina
2016-07-29,00:52:00,1,Asesinato,18.45161605,-66.07003481,San Juan
2016-07-29,09:59:00,6,Apropiacion Ilegal,18.44807404,-66.06168176,San Juan
2016-07-29,07:50:00,9,Otros,18.36839553,-66.02380007,Carolina
2016-07-29,06:00:00,5,Escalamiento,18.45586704,-66.811693880000007,Arecibo
2016-07-29,16:00:00,9,Otros,NA,NA,Carolina
2016-07-29,18:10:00,7,Vehiculo Hurtado,18.03756166,-66.58514897,Ponce
2016-07-29,13:10:00,7,Vehiculo Hurtado,18.40179433,-66.08242819,San Juan
2016-07-29,23:00:00,6,Apropiacion Ilegal,18.4715566,-66.87568315,Arecibo
2016-07-29,09:21:00,5,Escalamiento,18.08775064,-66.31361304,Aibonito
2016-07-29,10:21:00,7,Vehiculo Hurtado,18.37085656,-66.19324411,Bayamon
2016-07-29,19:00:00,6,Apropiacion Ilegal,17.97860617,-66.07133506,Guayama
2016-07-29,05:31:00,4,Agresion Agravada,NA,NA,Aguadilla
2016-07-29,15:16:00,6,Apropiacion Ilegal,18.44133288,-66.16528582,Bayamon
2016-07-29,08:11:00,1,Asesinato,18.35867155,-66.44724917,Arecibo
2016-07-29,02:05:00,5,Escalamiento,18.36553298,-66.19272718,Bayamon
2016-07-29,15:28:00,6,Apropiacion Ilegal,18.43559145,-66.04963588,San Juan
2016-07-29,19:00:00,6,Apropiacion Ilegal,17.97230753,-66.23800628,Guayama
2016-07-29,23:00:00,4,Agresion Agravada,18.48790035,-66.78881047,Arecibo
2016-07-29,00:47:00,6,Apropiacion Ilegal,18.34763547,-65.66817229,Fajardo
2016-07-29,01:22:00,5,Escalamiento,18.37537773,-65.71503007,Fajardo
2016-07-29,09:00:00,5,Escalamiento,18.08775064,-66.31361304,Aibonito
2016-07-29,21:02:00,6,Apropiacion Ilegal,18.46497007,-66.11701304,San Juan
2016-07-29,18:00:00,9,Otros,18.37406834,-65.90153519,Carolina
2016-07-29,12:08:00,5,Escalamiento,18.08775064,-66.31361304,Aibonito
2016-07-29,00:14:00,9,Otros,NA,NA,Carolina
2016-07-29,16:20:00,5,Escalamiento,18.40517989,-66.05887329,San Juan
2016-07-29,12:40:00,6,Apropiacion Ilegal,18.30019877,-66.1834033,Bayamon
2016-07-29,22:00:00,6,Apropiacion Ilegal,18.48799168,-66.80108265,Arecibo
2016-07-29,02:15:00,6,Apropiacion Ilegal,18.22862713,-66.03545292,Caguas
2016-07-29,14:00:00,5,Escalamiento,18.26025149,-67.12411126,Mayaguez
2016-07-29,12:00:00,9,Otros,18.39104761,-65.97362174,Carolina
2016-07-29,18:00:00,6,Apropiacion Ilegal,18.4213092,-66.64650749,Arecibo
2016-07-29,07:43:00,6,Apropiacion Ilegal,18.38002909,-66.16374495,Bayamon
2016-07-29,00:50:00,6,Apropiacion Ilegal,18.21763826,-66.22357011,Aibonito
2016-07-29,22:23:00,9,Otros,18.13820466,-66.7272374,Utuado
2016-07-29,22:33:00,6,Apropiacion Ilegal,NA,NA,Carolina
2016-07-29,10:26:00,9,Otros,18.17850468,-66.76896285,Utuado
2016-07-29,08:37:00,5,Escalamiento,18.08775064,-66.31361304,Aibonito
2016-07-29,23:00:00,6,Apropiacion Ilegal,18.36779542,-66.96904152,Aguadilla
2016-07-29,21:00:00,4,Agresion Agravada,18.47053272,-66.74589831,Arecibo
2016-07-29,17:20:00,9,Otros,18.43636631,-66.00923203,Carolina
2016-07-29,01:20:00,7,Vehiculo Hurtado,18.40153828,-66.07913723,San Juan
2016-07-29,17:56:00,6,Apropiacion Ilegal,18.01330684,-66.6153669,Ponce
2016-07-29,18:06:00,6,Apropiacion Ilegal,18.39977543,-65.99737483,San Juan
2016-07-29,07:11:00,7,Vehiculo Hurtado,18.36388592,-66.160889890000007,Bayamon
2016-07-29,20:55:00,6,Apropiacion Ilegal,18.05327676,-66.72108133,Ponce
2016-07-29,11:55:00,5,Escalamiento,18.08775064,-66.31361304,Aibonito
2016-07-29,05:25:00,6,Apropiacion Ilegal,18.4471066,-66.08030053,San Juan
2016-07-29,21:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-29,05:51:00,3,Robo,18.39618863,-66.15810314,Bayamon
2016-07-29,16:00:00,6,Apropiacion Ilegal,17.97576133,-66.06359802,Guayama
2016-07-29,03:45:00,6,Apropiacion Ilegal,18.30741489,-65.94422539,Carolina
2016-07-29,14:51:00,3,Robo,18.39975624,-66.04968708,San Juan
2016-07-29,15:14:00,6,Apropiacion Ilegal,18.38784073,-66.00818175,San Juan
2016-07-29,12:30:00,9,Otros,18.44766246,-65.94472221,Carolina
2016-07-29,11:30:00,9,Otros,NA,NA,Carolina
2016-07-29,15:30:00,9,Otros,18.45889672,-65.99061462,Carolina
2016-07-29,21:30:00,5,Escalamiento,NA,NA,Aguadilla
2016-07-29,11:43:00,6,Apropiacion Ilegal,18.03016334,-66.54822141,Ponce
2016-07-29,20:16:00,6,Apropiacion Ilegal,18.42568512,-66.04778809,San Juan
2016-07-29,21:27:00,6,Apropiacion Ilegal,18.3763726,-65.92629705,Carolina
2016-07-29,17:35:00,9,Otros,18.40664981,-65.98957972,Carolina
2016-07-29,20:24:00,6,Apropiacion Ilegal,18.22294545,-66.22586704,Aibonito
2016-07-29,15:23:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-29,01:00:00,6,Apropiacion Ilegal,18.1128787,-66.13852368,Guayama
2016-07-29,15:23:00,9,Otros,18.28540717,-66.74938846,Utuado
2016-07-29,00:30:00,9,Otros,18.32196076,-67.17320227,Aguadilla
2016-07-29,15:28:00,4,Agresion Agravada,18.39742178,-66.05145382,San Juan
2016-07-29,18:30:00,9,Otros,NA,NA,Aguadilla
2016-07-29,11:33:00,6,Apropiacion Ilegal,18.41887837,-66.0784729,San Juan
2016-07-29,21:24:00,6,Apropiacion Ilegal,18.40584466,-66.06718561,San Juan
2016-07-29,07:40:00,7,Vehiculo Hurtado,18.01198761,-66.87439373,Ponce
2016-07-29,09:58:00,4,Agresion Agravada,18.46868226,-66.11378015,San Juan
2016-07-29,12:00:00,6,Apropiacion Ilegal,18.16761996,-67.11953051,Mayaguez
2016-07-29,20:51:00,6,Apropiacion Ilegal,18.39298069,-65.97459324,Carolina
2016-07-29,11:32:00,7,Vehiculo Hurtado,18.19127607,-65.97147557,Caguas
2016-07-29,11:45:00,3,Robo,18.38306192,-65.96697889,Carolina
2016-07-29,17:30:00,9,Otros,18.30601728,-65.90862046,Carolina
2016-07-29,12:05:00,9,Otros,NA,NA,Aguadilla
2016-07-29,14:30:00,9,Otros,18.3913078,-65.97503656,Carolina
2016-07-29,12:00:00,9,Otros,NA,NA,Carolina
2016-07-29,03:30:00,7,Vehiculo Hurtado,18.36614241,-65.94050318,Carolina
2016-07-29,09:11:00,7,Vehiculo Hurtado,18.13842179,-66.27926097,Aibonito
2016-07-29,08:30:00,6,Apropiacion Ilegal,17.99073166,-66.660225,Ponce
2016-07-29,21:44:00,5,Escalamiento,NA,NA,Aguadilla
2016-07-29,20:31:00,9,Otros,18.4707464,-67.15307694,Aguadilla
2016-07-29,18:15:00,6,Apropiacion Ilegal,17.98782327,-66.28453416,Guayama
2016-07-29,00:06:00,7,Vehiculo Hurtado,18.42251094,-66.06453664,San Juan
2016-07-29,13:11:00,3,Robo,18.39309925,-66.042375,San Juan
2016-07-29,08:09:00,3,Robo,18.38325276,-65.95868035,Carolina
2016-07-29,08:10:00,6,Apropiacion Ilegal,18.37502067,-65.91173532,Carolina
2016-07-29,06:00:00,6,Apropiacion Ilegal,17.96298371,-66.06323606,Guayama
2016-07-29,11:00:00,5,Escalamiento,18.07294243,-66.72243678,Ponce
2016-07-29,21:35:00,9,Otros,18.26760334,-66.70129318,Utuado
2016-07-29,05:05:00,6,Apropiacion Ilegal,18.38109723,-65.96239259,Carolina
2016-07-29,20:30:00,6,Apropiacion Ilegal,18.0017479,-66.01336777,Guayama
2016-07-29,15:34:00,9,Otros,18.29299196,-66.88530755,Utuado
2016-07-29,17:40:00,9,Otros,NA,NA,Carolina
2016-07-29,10:00:00,9,Otros,NA,NA,Aguadilla
2016-07-29,18:11:00,9,Otros,18.17896113,-66.82106286,Utuado
2016-07-29,22:53:00,5,Escalamiento,18.0401452,-66.59171841,Ponce
2016-07-29,19:47:00,9,Otros,18.38869341,-65.95167588,Carolina
2016-07-29,15:11:00,4,Agresion Agravada,18.02996024,-66.61443562,Ponce
2016-07-29,02:00:00,7,Vehiculo Hurtado,18.36847237,-65.98584776,Carolina
2016-07-29,16:17:00,6,Apropiacion Ilegal,18.39856381,-66.0390643,San Juan
2016-07-29,18:15:00,9,Otros,18.42574636,-65.8805506,Carolina
2016-07-29,16:54:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-29,19:06:00,9,Otros,18.13820466,-66.7272374,Utuado
2016-07-29,06:00:00,7,Vehiculo Hurtado,18.37536098,-65.99042566,Carolina
2016-07-29,14:33:00,7,Vehiculo Hurtado,18.41087071,-66.06027774,San Juan
2016-07-29,13:01:00,6,Apropiacion Ilegal,18.45513978,-66.07227057,San Juan
2016-07-29,22:11:00,6,Apropiacion Ilegal,18.0128305,-66.38383934,Ponce
2016-07-29,08:00:00,6,Apropiacion Ilegal,17.93788869,-66.95364931,Ponce
2016-07-29,21:19:00,6,Apropiacion Ilegal,18.37816645,-65.92006168,Carolina
2016-07-29,02:00:00,7,Vehiculo Hurtado,18.31822287,-66.47048388,Arecibo
2016-07-29,20:40:00,3,Robo,18.44914034,-66.04460305,San Juan
2016-07-29,23:15:00,6,Apropiacion Ilegal,18.35411181,-66.08270613,San Juan
2016-07-29,10:20:00,3,Robo,18.44441385,-66.01587154,Carolina
2016-07-29,08:33:00,3,Robo,18.39864508,-66.05308985,San Juan
2016-07-29,17:30:00,5,Escalamiento,17.96960873,-66.05766199,Guayama
2016-07-29,08:00:00,6,Apropiacion Ilegal,18.37654215,-66.00770223,Carolina
2016-07-29,11:52:00,9,Otros,18.46703513,-67.07562836,Aguadilla
2016-07-29,10:30:00,5,Escalamiento,18.45747265,-67.12674307,Aguadilla
2016-07-29,11:00:00,5,Escalamiento,18.07879651,-66.95881541,Mayaguez
2016-07-29,07:35:00,6,Apropiacion Ilegal,18.41294982,-66.02661073,San Juan
2016-07-29,01:00:00,9,Otros,18.44333282,-66.00947222,Carolina
2016-07-29,15:45:00,5,Escalamiento,18.22943915,-66.31522649,Aibonito
2016-07-29,20:00:00,5,Escalamiento,18.18150039,-65.85772678,Humacao
2016-07-29,23:34:00,9,Otros,18.16713862,-66.72476287,Utuado
2016-07-29,19:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-29,21:35:00,9,Otros,18.26757048,-66.70128688,Utuado
2016-07-29,09:53:00,4,Agresion Agravada,18.15571116,-65.95299715,Caguas
2016-07-29,18:36:00,6,Apropiacion Ilegal,18.20263803,-66.05193309,Caguas
2016-07-29,10:40:00,6,Apropiacion Ilegal,18.44751081,-66.03533824,Carolina
2016-07-29,21:35:00,9,Otros,18.26757337,-66.70136194,Utuado
2016-07-29,12:00:00,5,Escalamiento,18.23098314,-67.13241738,Mayaguez
2016-07-29,13:25:00,6,Apropiacion Ilegal,18.42869492,-66.05835231,San Juan
2016-07-29,11:06:00,7,Vehiculo Hurtado,18.4134929,-66.06145413,San Juan
2016-07-29,12:15:00,9,Otros,18.39465783,-65.88851352,Carolina
2016-07-29,17:45:00,9,Otros,18.30505766,-67.0352103,Aguadilla
2016-07-29,10:56:00,7,Vehiculo Hurtado,18.4600369,-66.18860799,Bayamon
2016-07-29,08:39:00,7,Vehiculo Hurtado,18.14869398,-66.10892413,Caguas
2016-07-29,01:23:00,9,Otros,18.37000474,-67.15232983,Aguadilla
2016-07-29,22:40:00,4,Agresion Agravada,18.3128486,-65.94091111,Carolina
2016-07-29,14:29:00,5,Escalamiento,18.44309901,-66.4336065,Bayamon
2016-07-29,10:01:00,6,Apropiacion Ilegal,18.35025405,-65.68016544,Fajardo
2016-07-28,07:54:00,5,Escalamiento,18.4174413,-66.31481709,Bayamon
2016-07-28,10:00:00,4,Agresion Agravada,18.48494527,-66.82307578,Arecibo
2016-07-28,17:53:00,9,Otros,18.44306558,-66.02493262,Carolina
2016-07-28,18:30:00,4,Agresion Agravada,18.24728828,-67.1742284,Mayaguez
2016-07-28,22:00:00,9,Otros,18.43413393,-65.87592924,Carolina
2016-07-28,05:47:00,6,Apropiacion Ilegal,18.37660084,-66.1105284,Bayamon
2016-07-28,03:00:00,5,Escalamiento,18.323948,-66.40810695,Arecibo
2016-07-28,15:26:00,6,Apropiacion Ilegal,18.4156425,-66.05531053,San Juan
2016-07-28,11:21:00,9,Otros,NA,NA,Aguadilla
2016-07-28,15:21:00,5,Escalamiento,18.44580994,-66.55949374,Arecibo
2016-07-28,15:52:00,6,Apropiacion Ilegal,18.25491913,-66.03723012,Caguas
2016-07-28,23:03:00,9,Otros,18.16276486,-66.72356964,Utuado
2016-07-28,12:00:00,9,Otros,18.36707444,-65.95022683,Carolina
2016-07-28,14:16:00,6,Apropiacion Ilegal,18.39863217,-66.03917443,San Juan
2016-07-28,16:50:00,6,Apropiacion Ilegal,17.99584152,-66.62247739,Ponce
2016-07-28,10:00:00,6,Apropiacion Ilegal,18.1396466,-65.8001908,Humacao
2016-07-28,18:21:00,6,Apropiacion Ilegal,18.38143333,-65.96266378,Carolina
2016-07-28,10:48:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-28,22:40:00,6,Apropiacion Ilegal,18.01408253,-66.38255172,Ponce
2016-07-28,22:15:00,9,Otros,18.27182603,-66.7112091,Utuado
2016-07-28,11:30:00,6,Apropiacion Ilegal,18.03058727,-66.59374005,Ponce
2016-07-28,15:55:00,5,Escalamiento,18.4835245,-66.58382286,Arecibo
2016-07-28,07:45:00,6,Apropiacion Ilegal,17.99777129,-66.64012576,Ponce
2016-07-28,18:30:00,7,Vehiculo Hurtado,18.38150713,-65.79251449,Fajardo
2016-07-28,21:16:00,7,Vehiculo Hurtado,18.39641573,-66.04739456,San Juan
2016-07-28,18:47:00,7,Vehiculo Hurtado,18.21796691,-66.04024059,Caguas
2016-07-28,12:32:00,7,Vehiculo Hurtado,18.23548716,-66.12361536,Caguas
2016-07-28,10:51:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-28,07:45:00,6,Apropiacion Ilegal,18.40680184,-66.03396319,San Juan
2016-07-28,12:45:00,9,Otros,NA,NA,Carolina
2016-07-28,10:00:00,5,Escalamiento,18.43319406,-65.86508874,Carolina
2016-07-28,21:34:00,9,Otros,18.44795003,-67.10828867,Aguadilla
2016-07-28,22:25:00,7,Vehiculo Hurtado,18.45047775,-66.06156914,San Juan
2016-07-28,15:00:00,9,Otros,NA,NA,Utuado
2016-07-28,14:08:00,5,Escalamiento,18.37206302,-66.04519103,San Juan
2016-07-28,17:55:00,9,Otros,18.15159114,-66.69667711,Utuado
2016-07-28,10:15:00,6,Apropiacion Ilegal,18.21550412,-66.00640988,Caguas
2016-07-28,12:55:00,5,Escalamiento,NA,NA,Fajardo
2016-07-28,01:40:00,6,Apropiacion Ilegal,18.39292798,-65.97495516,Carolina
2016-07-28,00:20:00,6,Apropiacion Ilegal,18.41891806,-66.05728409,San Juan
2016-07-28,16:12:00,6,Apropiacion Ilegal,17.99085841,-66.60758835,Ponce
2016-07-28,18:00:00,5,Escalamiento,18.03458169,-66.66182734,Ponce
2016-07-28,17:45:00,6,Apropiacion Ilegal,17.97371322,-66.90749558,Ponce
2016-07-28,12:23:00,5,Escalamiento,18.18122044,-65.85243592,Humacao
2016-07-28,19:40:00,6,Apropiacion Ilegal,18.48821287,-66.95234432,Arecibo
2016-07-28,08:33:00,5,Escalamiento,18.25652771,-66.30556666,Bayamon
2016-07-28,15:00:00,9,Otros,NA,NA,Carolina
2016-07-28,23:37:00,4,Agresion Agravada,18.40992989,-66.20115506,Bayamon
2016-07-28,12:00:00,6,Apropiacion Ilegal,18.41615469,-66.09585861,San Juan
2016-07-28,23:00:00,5,Escalamiento,18.34521975,-67.2560986,Aguadilla
2016-07-28,11:42:00,6,Apropiacion Ilegal,18.1903665,-66.05732706,Caguas
2016-07-28,18:13:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-28,10:00:00,6,Apropiacion Ilegal,18.39104761,-65.97362174,Carolina
2016-07-28,20:47:00,1,Asesinato,18.14699674,-66.27468708,Aibonito
2016-07-28,14:45:00,6,Apropiacion Ilegal,18.37577514,-65.88338852,Carolina
2016-07-28,14:49:00,6,Apropiacion Ilegal,18.42326023,-66.07417304,San Juan
2016-07-28,16:30:00,5,Escalamiento,18.39693442,-66.04949642,San Juan
2016-07-28,13:30:00,9,Otros,NA,NA,Carolina
2016-07-28,08:41:00,6,Apropiacion Ilegal,18.40828734,-66.02367993,San Juan
2016-07-28,12:28:00,6,Apropiacion Ilegal,18.05818152,-66.53099234,Ponce
2016-07-28,12:00:00,6,Apropiacion Ilegal,18.42750614,-66.49366311,Arecibo
2016-07-28,16:00:00,4,Agresion Agravada,18.43002678,-65.86625686,Carolina
2016-07-28,10:32:00,6,Apropiacion Ilegal,18.2858863,-66.3052194,Bayamon
2016-07-28,04:46:00,5,Escalamiento,18.37007621,-65.98205455,Carolina
2016-07-28,20:57:00,6,Apropiacion Ilegal,18.3993644,-66.01800555,San Juan
2016-07-28,06:00:00,6,Apropiacion Ilegal,18.2895681,-67.13994847,Mayaguez
2016-07-28,12:30:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-28,23:04:00,7,Vehiculo Hurtado,18.3937273,-65.97477676,Carolina
2016-07-28,13:59:00,7,Vehiculo Hurtado,18.47201731,-66.72704427,Arecibo
2016-07-28,14:30:00,5,Escalamiento,NA,NA,Carolina
2016-07-28,16:30:00,4,Agresion Agravada,18.01719902,-66.6110123,Ponce
2016-07-28,02:00:00,9,Otros,18.23015839,-66.70372508,Utuado
2016-07-28,23:14:00,6,Apropiacion Ilegal,18.43143512,-66.00367157,Carolina
2016-07-28,08:38:00,7,Vehiculo Hurtado,NA,NA,Fajardo
2016-07-28,23:40:00,6,Apropiacion Ilegal,17.99866522,-66.61725532,Ponce
2016-07-28,08:00:00,6,Apropiacion Ilegal,17.98137263,-66.44192882,Ponce
2016-07-28,10:00:00,4,Agresion Agravada,18.03637199,-66.81868567,Ponce
2016-07-28,08:46:00,5,Escalamiento,18.39450049,-66.0371544,San Juan
2016-07-28,22:38:00,3,Robo,18.45672973,-66.07997788,San Juan
2016-07-28,02:00:00,5,Escalamiento,18.43243192,-65.85336208,Carolina
2016-07-28,14:57:00,6,Apropiacion Ilegal,18.39306828,-66.04307331,San Juan
2016-07-28,17:00:00,5,Escalamiento,18.33599843,-65.95333914,Carolina
2016-07-28,10:01:00,9,Otros,NA,NA,Aguadilla
2016-07-28,16:58:00,6,Apropiacion Ilegal,17.96426444,-66.1328919,Guayama
2016-07-28,08:00:00,5,Escalamiento,17.98565618,-66.11503105,Guayama
2016-07-28,08:00:00,9,Otros,18.37158607,-65.94859978,Carolina
2016-07-28,08:30:00,6,Apropiacion Ilegal,18.40627996,-65.96658514,Carolina
2016-07-28,18:17:00,9,Otros,NA,NA,Aguadilla
2016-07-28,23:03:00,9,Otros,18.16274089,-66.72360711,Utuado
2016-07-28,11:20:00,6,Apropiacion Ilegal,18.42191845,-65.99034563,Carolina
2016-07-28,15:18:00,6,Apropiacion Ilegal,18.22495142,-66.06177963,Caguas
2016-07-28,21:37:00,6,Apropiacion Ilegal,NA,NA,Carolina
2016-07-28,17:00:00,5,Escalamiento,18.26085283,-67.11537226,Mayaguez
2016-07-28,22:38:00,7,Vehiculo Hurtado,18.37412733,-65.88457145,Carolina
2016-07-28,22:10:00,9,Otros,NA,NA,Aguadilla
2016-07-28,10:55:00,6,Apropiacion Ilegal,18.39263049,-65.97603616,Carolina
2016-07-28,05:30:00,5,Escalamiento,18.36991539,-65.9822803,Carolina
